,im,like,people,one,get,amp,good,know,time,day,would,really,love,think,us,see,even,make,thats,cant,much,go,still,great,want,got,never,well,also,back,today,u,happy,going,way,new,life,feel,ive,always,work,say,bad,right,thank,ill,many,first,look,best,take,hope,may,please,every,things,sorry,something,better,sad,thing,man,said,hes,years,someone,last,help,fun,keep,beautiful,poor,home,super,trump,nice,lol,give,little,getting,lot,done,sure,god,yes,let,live,oh,evil,use,game,funny,family,damaging,long,rejected,perfect,cold,theyre,find,broken,since,miserable,care,proud,scared,hard,two,theres,stop,show,big,without,times,thought,quality,grief,around,put,trying,real,covid,try,enough,intelligent,regret,money,stay,grieving,already,deprived,maybe,though,smile,generous,support,lucky,away,pretty,end,exciting,old,job,part,believe,celebration,heart,must,hate,gross,video,whole,adventure,news,saying,yet,wait,start,bleak,birthday,remember,used,story,via,school,seen,place,motivating,team,house,check,high,kids,lets,lively,kind
theres,0.4578105,0.2923075,0.34191135,0.30039474,0.33010277,0.0026543115,0.2851258,0.4878717,0.20773602,0.08276137,0.22845823,0.3197528,0.24471906,0.47006598,0.1590696,0.36782962,0.1268904,0.37938792,0.59626514,0.15834288,0.1319582,0.24198426,0.2877824,0.2385473,0.22399537,0.33344564,0.018642677,0.037382383,0.22857948,0.10075387,0.0205451,0.09754366,-0.0010686886,0.34159395,0.26061416,0.26724717,0.26307863,0.2730593,0.2730721,0.20095126,0.16359133,0.3365588,0.31605172,0.46409103,0.20748554,0.15913883,0.21121436,0.07489165,0.30917227,0.20461065,0.21465702,0.17865041,0.08089036,0.06636098,0.29476714,0.47774237,0.083250515,0.35887814,0.4122964,0.3152774,0.35055885,0.18612123,0.23435193,0.49392858,0.1470082,0.14026134,0.14305669,0.21446876,0.4309658,0.3237652,0.23421538,0.11770175,-0.12855472,0.20945095,0.22989689,0.27223054,0.4124327,0.3636016,0.38471493,0.33058947,0.3220726,0.30511418,0.19767243,-0.08987503,0.40176475,0.15505508,0.15036511,0.24149688,0.30953756,0.27557048,0.28883448,0.46249118,0.067131385,0.35396048,0.19152859,0.07331593,0.2592547,0.05349412,0.5775111,0.5358828,0.14527754,0.20387514,0.29444465,0.15458767,0.14263976,0.25316745,0.27598125,0.1834088,1.0,0.3830928,0.3022839,0.34453732,0.37237868,0.39693472,0.397751,0.19631173,0.24103594,0.32159233,0.41678518,0.18602888,0.44985145,0.23245938,0.32787806,0.1783438,0.41894913,0.4225072,0.10699101,0.026894215,0.19658056,0.19000833,0.1735426,0.41740417,0.4487546,0.17064607,0.119133815,0.15719599,0.06740276,0.056814253,0.5490625,0.3073416,0.3747439,0.1404694,0.21831171,0.35156634,0.3599465,-0.020852525,0.07896684,0.2876612,0.42747876,0.2652498,0.1465856,0.47864825,0.24662822,0.13208108,0.34359562,0.36887836,0.0450328,0.43293676,0.351315,0.05394129,0.48194915,0.3523967,0.29484054,-0.0037077058,-0.051708788,0.4144718,0.14620861,0.3003117,0.12783046,-0.021622637,0.08935704,-0.00044174184,0.20194551,0.039441314,0.25474435,0.41240272
stop,0.5496536,0.25199878,0.5037569,0.07827952,0.41832024,0.13971144,0.05581889,0.42571014,0.16785654,0.0018047078,-0.013184182,0.38900766,0.19255967,0.32781875,0.30622137,0.38192523,0.37525508,0.3757892,0.27947098,0.107954964,0.2510023,0.35158142,0.4021538,-0.123901755,0.18086351,0.008925772,0.16271737,0.10435302,0.3258526,0.2877733,0.1029995,0.30737114,0.061731488,0.10299635,0.1551613,0.09185239,0.24286667,0.38629305,0.30329984,0.20852081,0.3027287,0.5357516,0.17484882,0.3758091,0.2430402,0.17343377,0.18805626,-0.048380427,0.17106047,-0.13529937,0.28826353,0.024387207,-0.07374811,0.20883761,0.031876512,0.36680594,0.31153348,0.37159288,0.19577006,0.31366974,0.23365758,0.3902875,0.1378062,0.43424788,-0.023838233,0.4192047,0.042546134,0.5503428,0.2930428,0.6743991,-0.017764347,0.28274912,0.16263838,0.2925528,0.3115203,0.10381346,0.47840336,0.416281,0.2615336,0.27096882,0.33542967,0.12014442,0.22091885,0.15365647,0.3682774,0.3953585,0.35891303,0.22659416,0.20057772,0.27073213,0.11915136,0.2959754,0.19523352,0.16199589,0.06070632,0.10027849,-0.038182117,0.047680672,0.64180917,0.5670787,0.16539101,0.17301802,0.27035388,0.13597189,0.12669124,0.38158527,0.31831747,0.006282687,0.3830928,1.0,0.30213562,0.148679,0.5697097,0.17474462,0.28936836,0.066736884,0.12381797,0.3174032,0.33091983,0.11228605,0.34099528,0.24353758,0.41469672,0.35099632,0.32156575,0.41272908,0.40195093,0.33976567,0.13115954,0.34210628,0.18537639,0.2497455,0.17206182,0.31327122,0.13281955,0.32626647,0.12488676,0.16889758,0.22847652,0.24525554,-0.004142454,0.11469421,0.13784276,0.12775695,0.6009652,-0.049115863,0.33069292,0.30961502,0.50962883,0.16463703,0.1232649,0.048927084,0.0017246018,0.08999581,0.32725814,0.27172056,0.38278988,0.5714073,0.0019360774,0.10513331,0.5121416,0.18849398,0.18133469,0.022401677,0.06422165,0.06462965,0.08849031,0.23392278,-0.004171761,0.25309405,0.22548917,0.094392054,0.43485487,0.109749384,-0.010147363,0.33946815
show,0.072087206,0.20831919,0.043147616,0.36638767,0.24833989,0.1851159,0.16941752,0.48080248,0.37720892,0.32858646,0.16223514,0.50427127,0.5446755,0.43229914,0.1804089,0.58412135,0.16751662,0.213082,0.2567065,0.06330144,0.38425878,0.27433446,0.3135435,0.32343096,0.23186931,0.17157002,0.28898847,0.16484909,0.44392052,0.22914805,0.4010914,0.31628707,0.18869479,0.18652433,0.32025295,0.31458455,0.40992302,0.24914011,0.21992806,0.39881244,0.4090683,0.50000286,0.056151327,0.25792262,0.41390097,0.052042603,0.18102916,0.3162835,0.39609465,0.18253095,0.3004475,0.42014304,0.05007736,0.22377339,0.22986023,0.29773217,0.2955906,0.4108755,0.248659,0.25136125,0.42065698,0.26854393,0.24149254,0.107198834,0.1741887,0.21144223,0.31032112,0.40467322,0.4237642,0.2976545,0.33176082,-0.13156994,0.15674332,0.2093751,0.12221537,0.30098674,0.4127116,0.55909383,0.31320578,0.169195,0.36125734,0.34287655,0.35237595,0.20840459,0.34266415,0.21843249,0.5412218,0.31952912,0.07563258,0.19640738,0.63080925,0.26466718,0.2885963,-0.07821648,0.20393601,0.021227745,0.26952526,-0.022775808,0.09486776,0.58438706,0.077032715,0.33716524,0.15125586,0.1887855,0.3064962,0.16068706,0.15144512,0.2678503,0.3022839,0.30213562,1.0,0.27121246,0.14279759,0.32175097,0.52203625,0.22515848,0.28225943,0.21639685,0.41308033,0.08670496,0.30684775,0.07451912,0.40199184,0.20123519,-0.034338847,0.358785,0.20850566,0.19709943,0.1898986,0.24836835,-0.10138867,0.3369456,0.3115702,0.29313284,0.1469422,0.41093576,0.23630738,0.11436784,0.29200152,0.44664475,0.376184,0.17546494,0.48522562,0.5993448,0.4094647,0.2880303,0.30491844,0.16332178,0.33637115,-0.03224546,0.6781289,0.3855231,0.59573853,0.37619123,0.3390968,0.38122714,0.4187003,0.5023312,0.17745824,0.32998863,0.5680357,0.32014066,0.69200635,0.27700198,0.23056717,0.36579078,0.44831303,0.23448302,0.518822,0.102493525,0.5637476,0.002228334,0.23318656,0.21175075,0.111912265,0.42009756
big,0.29378074,0.258617,0.03515394,0.36659637,0.17802024,0.23619704,0.39779872,0.18393542,0.17597601,0.1669567,0.17765631,0.24460058,0.30795926,0.26465273,0.056392744,0.14386682,0.13056031,0.376795,0.28739235,0.251005,0.39725557,0.11631615,0.29711974,0.46795776,0.35103172,0.2347406,0.15641573,0.04346985,0.3734985,0.23005922,0.15868004,0.41358355,0.26005766,0.20823924,0.18080455,0.26038086,0.16094543,0.21004626,0.12817986,0.46509373,0.060455415,0.27540413,0.42808238,0.43575174,0.19562188,0.35108408,0.11781153,0.5127121,0.24048087,0.51111126,0.29791695,0.25568333,0.10324099,0.30328417,0.5357996,0.10484029,0.30150026,0.12765045,0.26072803,0.38933074,0.11685237,0.1958159,0.2897585,0.23281974,0.038574103,0.18957016,0.3208326,0.20697358,0.29705888,0.19830032,0.49259964,0.3087197,0.09431728,0.3369349,0.10555661,0.51651824,0.46227536,0.37790987,0.58078605,0.1919965,0.3258446,0.15519933,0.42225176,0.28291735,0.36837628,0.2870088,0.15069649,0.34447715,0.24264812,0.27107006,0.14041698,0.54520535,0.19272287,0.17103983,0.3595567,0.14262135,0.5849745,0.27794957,0.21370426,0.15353385,0.36882412,0.12284029,0.37073797,0.117815994,0.33969322,0.39419368,0.41127738,0.1734565,0.34453732,0.148679,0.27121246,1.0,0.13982335,-0.016953548,0.19362174,0.2887063,0.2438146,0.2689611,0.33618754,0.3023496,0.50213087,-0.051438604,0.3345182,0.08217329,0.3707812,0.41325444,0.108030684,0.06911488,0.25984803,0.15725017,0.18193813,0.40056628,0.21941201,0.44151172,0.45837426,0.24442,0.46048722,0.1444463,0.36932522,0.2151063,0.3539041,0.31379652,0.019736229,0.24792741,0.09385774,0.27692273,0.3269472,0.25476992,0.34857792,0.46241882,0.27170262,0.536056,0.41258955,-0.08518235,0.33874083,0.118738405,0.121481076,0.29185805,0.3998714,0.27761796,0.2628211,0.33650845,0.14396457,0.17502964,0.040484156,0.2207295,0.13889875,0.4456402,0.1799946,0.07437714,0.291822,0.11799677,0.16828288,0.2983545,0.44589996,0.5403694
without,0.31568316,0.29727754,0.47076795,0.21326706,0.3837609,0.42669788,0.098184936,0.28756088,0.2830116,0.16879505,0.29998645,0.20293649,0.22309917,0.29597378,0.32949552,0.17639495,0.48885292,0.50541216,0.13976374,0.27209833,0.3479324,0.30597797,0.4279502,-0.024896216,0.34781742,0.15268455,0.39681414,0.21645497,0.22552721,0.32982004,0.20837742,0.22893633,0.16302875,0.22594386,0.40512922,0.03563803,0.4065024,0.2701587,0.31000626,0.27807912,0.2786663,0.24466811,0.29495817,0.3931381,0.13154824,0.22172129,0.32810965,0.12133197,0.06850381,0.10450217,0.32380438,0.16431658,0.14883533,0.14266592,0.34912145,0.42944026,0.075373925,0.36735436,0.53471655,0.29162946,0.23464929,0.19576041,0.12599783,0.31873158,0.094234094,0.41841188,0.2461558,0.3666625,0.21668002,0.41232184,0.045047205,0.2006143,0.25758678,0.039808497,0.29709682,0.124263875,0.26544496,0.3423329,0.29759136,0.2969608,0.37915012,0.04074466,0.056558177,0.07818576,0.069842406,0.4466982,0.4071642,-0.121200725,0.2515391,0.30077136,0.14176646,0.16985764,0.20891999,0.33299476,0.28763512,0.21953684,0.067586325,0.11360098,0.4386334,0.40292382,0.17876232,0.36816487,0.4283058,0.24704605,-0.016091077,0.22386321,0.3104191,0.24776319,0.37237868,0.5697097,0.14279759,0.13982335,1.0,0.25779706,0.278396,0.13176972,0.27073708,0.5134586,0.45629248,0.24261025,0.47220805,0.48742267,0.4018596,0.40279117,0.30594257,0.4365742,0.42947847,0.26157203,0.17676686,0.36026102,0.26902103,0.3356144,0.33765253,0.28283224,0.07993274,0.16145702,0.22030838,0.42620388,0.15809815,0.45521802,0.04387281,0.2134861,0.14054722,0.13152698,0.39223802,0.17600097,0.30710265,0.47238144,0.42912477,0.11791005,-0.055201307,0.27663538,0.11197601,-0.03705236,0.14830984,0.39146724,0.24037594,0.41223282,0.16227065,0.047015134,0.37760624,0.4141699,0.075431004,0.11029124,0.12617224,0.22460137,0.25659594,0.1934252,0.02688998,0.27244127,0.07550087,0.15362759,0.46013552,0.20040132,0.05379115,0.24231224
times,0.21355233,0.2142769,0.568734,0.34365878,0.19805294,0.1525397,0.11436268,0.40940708,0.33892038,0.33986518,0.24642909,0.43392354,0.03763676,0.3953075,0.39773512,0.2570105,0.2985158,0.2196491,0.2521732,0.18583715,0.23924272,0.13093342,0.45117897,0.12157131,0.08071893,0.25300154,0.3481432,0.23618859,0.39326236,0.16077857,0.4306034,0.047946595,0.15686484,0.20975943,0.39804745,0.08271308,0.3763618,0.35151732,0.4449528,0.3070221,0.32295045,0.13265549,0.18132134,0.17429864,0.0543716,0.06344968,0.540675,0.064381875,0.26401427,0.0015436526,-0.008651636,0.1562876,0.19904487,-0.002102385,0.13132803,0.7257385,0.15129137,0.41897702,0.2148961,0.31781253,0.47066978,0.34872857,0.13727373,0.25446045,0.67434096,0.2646426,0.18270038,0.13778782,0.275705,0.13117446,0.04564288,-0.05203356,0.14944468,0.14039935,0.17019044,0.027385222,0.3452092,0.04700721,0.23106682,0.31902578,0.53352046,0.25728035,0.17764847,0.08365852,0.22182868,0.09138758,0.21362172,0.069236994,0.023644634,0.004697256,0.42393985,0.12604868,0.22903544,-0.030399436,0.37131792,0.048524927,-0.023750618,-0.067837365,0.3751766,0.3079027,0.02921905,0.5065873,0.1904289,0.08960521,0.059421804,0.010246139,0.34325492,0.5291611,0.39693472,0.17474462,0.32175097,-0.016953548,0.25779706,1.0,0.38114718,-0.017946852,0.34619778,0.13834009,0.108306326,0.24224195,0.047501523,0.4495609,0.20704858,0.4155183,0.050882217,0.18377283,0.23865886,0.027150176,0.25802562,0.5614144,-0.027556587,0.42035127,0.50799567,0.11727492,-0.0327409,0.08701284,0.114527754,0.19743083,0.25984466,0.32449847,0.24756739,0.19213231,0.45624557,0.40836638,0.31199452,0.13642284,0.2331935,0.22987072,0.113687605,-0.12636322,0.21132858,0.22716267,0.17289633,0.4108194,0.24444807,0.591585,0.17279433,0.25280407,0.07688624,0.30948204,0.502724,0.39692867,0.4592012,0.019281888,0.23304857,0.4608886,0.32962537,0.07733583,0.3354913,0.20475477,0.04236822,0.03962533,0.49935785,0.059314713,0.043696746,0.226611
thought,0.3049857,0.4557911,0.16660205,0.3630518,0.34422016,-0.04108583,0.18389523,0.4981357,0.3473005,0.24053285,0.152545,0.42309213,0.37179682,0.6772063,0.0063408264,0.3673769,0.25675038,0.26880646,0.4400123,-0.009873417,0.2121341,0.30478787,0.27079177,0.13231882,0.17543454,0.43329135,0.5260059,0.28591827,0.3990531,0.16361444,0.24942522,0.29140705,0.2557917,0.108656615,0.25770468,-0.08002465,0.25695276,0.36632004,0.5189002,0.3082761,0.24212979,0.609773,0.33454666,0.28375697,0.16294987,0.13527296,0.12386673,0.29227012,0.4224212,0.12789555,0.2746363,0.17849036,0.019356256,-0.07648793,0.04696329,0.36590457,0.24041788,0.41738066,0.2758382,0.3908458,0.5743797,0.47700748,0.66639256,0.48883277,0.35710448,0.30777448,0.31957695,0.062144205,0.376794,0.16282374,0.21712442,0.07703717,0.09152686,0.35231835,0.23601463,0.3490515,0.6074076,0.4010531,0.30234867,0.27777514,0.30952296,0.42655224,0.3398263,0.09172475,0.47624457,0.12531817,0.2411604,0.36974108,0.23621178,0.20925777,0.50521797,0.5251281,0.033748366,0.17666171,0.29996058,0.26481637,0.22680062,0.16520302,0.38490185,0.38452065,0.24851266,0.5677103,0.3668532,0.12845239,0.25720918,0.3403684,0.18931697,0.379481,0.397751,0.28936836,0.52203625,0.19362174,0.278396,0.38114718,1.0,0.09643846,0.14715847,0.24499056,0.47214448,0.049255326,0.2642085,0.0221224,0.38068476,0.3179309,0.18939881,0.61095446,0.18638326,0.07401401,0.0840337,0.43968448,0.10111501,0.534949,0.48393092,0.2547528,0.064673744,-0.047194254,0.3498034,0.23220436,0.45200634,0.39434823,0.19438837,0.27131796,0.26689866,0.39188248,0.4855668,0.029203998,0.22259861,0.12898403,0.35867846,0.2845196,0.3556542,0.2447784,0.2663111,0.15582164,0.45984498,0.510465,0.2834943,0.39987695,0.22289434,0.26219124,0.6636566,0.5015458,0.43088928,-0.11775283,0.19829784,0.64331734,0.30902937,0.07354172,0.15100768,0.22073835,0.098628014,-0.020124435,0.22809668,-0.07038713,0.05998604,0.3447857
quality,-0.0351079,0.04264313,-0.013865821,0.08325821,0.22859992,0.15565918,0.41644177,0.026277253,0.20315985,0.0049963826,-0.009964723,0.19588228,0.05460715,0.21498206,-0.01979292,0.043979656,0.1264029,0.19097538,0.1495245,0.018633472,0.15269345,0.21759321,0.04717055,0.39779586,0.15342346,8.375722e-05,-0.07879405,-0.008605231,0.20029585,0.15336591,0.054678697,-0.045610577,-0.035578843,0.15155758,0.098773316,0.21432793,0.16752934,0.14414954,-0.035468735,-0.010554951,0.27921233,0.092208914,0.3475162,0.18030502,0.044509515,0.009373783,-0.016769676,0.09038115,0.22670582,0.2917889,0.25364864,0.080041125,-0.032374874,0.096443556,0.13855004,0.050341982,-0.0014080276,0.079704985,0.23469737,0.014125704,0.037029702,-0.13234755,-0.11798988,-0.07857267,-0.035097517,-0.13537152,0.12792404,0.21917523,0.23435754,0.26962623,0.0091305515,0.30974656,0.1215436,0.1621302,0.02929072,0.2444496,0.09760409,0.24750787,0.05328495,0.21317197,0.17334786,0.21741094,0.23227571,-0.05673853,0.004576868,-0.045010436,0.10111141,0.0007216014,0.18054223,0.40812427,0.25835013,0.0783765,-0.10332759,0.42879423,0.22725375,0.072989814,0.3744567,0.2758905,0.06267673,0.25291383,0.08702773,0.08637506,0.18662524,0.31029293,0.11354762,0.06664198,0.31548324,0.052974522,0.19631173,0.066736884,0.22515848,0.2887063,0.13176972,-0.017946852,0.09643846,1.0,0.31177366,0.22170313,0.31581628,0.14629008,0.4480606,0.2115697,0.26108077,0.26062927,0.16741334,0.066146374,0.31022137,0.13729759,-0.015693383,-0.09909763,0.34429038,0.27657422,0.12676689,-0.056518104,0.13944396,0.24100953,0.10714951,0.10094459,0.20011012,0.118224554,0.33519998,0.09178542,0.27721757,0.32087734,0.07033976,0.118211366,-0.22377485,0.07038879,0.12814797,0.24707551,0.09613452,0.29912984,0.33615187,0.21274316,0.08854214,-0.027486308,0.042825326,0.27890798,0.3699543,-0.21615098,0.04638689,0.21472383,0.08430414,0.31464073,0.45594826,0.082613364,0.14670615,0.35854894,0.27992114,-0.10344247,0.2218769,0.49915788,0.017386436,0.03685755,0.26753318,0.08928758
grief,-0.007400322,0.27267185,0.29032505,0.1539867,-0.07322943,0.32760456,0.30459988,0.39522287,0.28191814,0.2361793,0.10062332,0.30065423,0.3714034,0.2478194,0.3836456,0.065108865,0.09546402,0.11087638,0.07197466,0.20435755,0.2625392,0.018925754,0.3059037,0.29206565,0.28496957,-0.13348721,0.21870653,0.14351416,0.2710023,0.13895635,0.29845157,0.14694835,0.34492126,0.1846442,0.38518646,-0.009769073,0.4339144,0.23231724,0.15155707,0.2968839,0.29160607,0.14830382,0.5248575,0.21682015,0.35505685,0.115780875,0.34001425,0.06629097,0.16829222,0.15815733,0.17531689,0.3892187,0.19611399,0.33374858,0.21253973,0.40140107,0.50954056,0.2488639,0.42688766,0.378085,0.26869643,0.13507877,-0.002358102,-0.050078504,0.19671373,0.1297989,0.12959877,0.38520667,0.4144031,0.23378563,0.16875882,0.38015592,0.17608038,-0.1843493,0.16599186,0.18620837,0.095885344,0.2788623,0.08510373,0.030648151,0.34354627,0.14047392,0.3292606,0.3757226,0.1576729,0.25451058,0.21712577,0.10982218,0.44555283,0.044503365,0.07892298,0.1901393,0.33749565,0.2812082,0.1972573,0.21105303,0.2366678,0.04834371,0.06665856,0.11997361,0.20107284,0.14090247,0.457871,0.49416545,0.41816893,0.28626233,0.34303424,0.087909825,0.24103594,0.12381797,0.28225943,0.2438146,0.27073708,0.34619778,0.14715847,0.31177366,1.0,0.17349598,0.055468783,0.2921965,0.38093236,0.31604654,0.18918279,0.39235356,0.2600805,0.30414256,0.38329226,0.057459768,0.65877485,0.172086,0.39987537,0.15186894,0.2604434,0.2641148,0.46316805,0.4084686,0.3576229,0.23536634,0.21086757,0.056406815,0.26680824,0.17698309,0.42304236,0.30888125,0.25924146,0.27953264,0.2881818,0.34070668,0.473837,0.21973303,0.0822745,0.3285381,0.11126052,0.3447246,0.21969731,0.232125,0.09235954,0.1598654,0.30942094,0.03687853,0.27303982,0.24133214,0.21742548,0.025103992,0.12173563,0.20399088,0.18105747,0.4861571,0.21690737,-0.14998357,0.074497335,0.1149857,0.33081362,0.19135107,0.24600138,0.35960582
around,0.27047467,0.30396178,0.24051534,0.17330542,0.32740533,0.21079248,0.2020143,0.28492686,0.23654631,0.28777456,0.1896202,0.19252096,0.15009044,0.2856123,0.13288519,0.37506017,0.22921254,0.22884597,0.21289004,0.15203121,0.08641211,0.4567155,0.37862217,0.16930237,0.34134033,0.17813264,0.15871942,0.16820446,0.04981108,0.704966,0.33711177,0.13908671,0.27219248,0.4401566,0.36293992,0.3510989,0.27829772,0.21367645,0.23402938,0.25155362,0.3059429,0.17468868,0.249741,0.44826624,0.06967222,0.28145105,0.20355485,0.30671516,0.319885,0.1667721,0.2984297,0.28871933,0.21141301,0.077693015,0.32410008,0.35491288,-0.026623676,0.29508227,0.35468996,0.3510291,0.16490664,0.111013174,0.11644256,0.19893445,0.14758287,0.11077235,0.25505912,0.18782504,0.41135305,0.4456695,0.2575108,0.18604662,0.5864293,0.1867831,0.02018542,0.46293378,0.34049574,0.29982647,0.33069184,0.24088132,0.25294885,0.1484345,0.18692197,-0.07787874,0.022177093,0.43681285,0.594668,0.05025162,0.17680049,0.21717314,0.20219192,0.17508048,0.073238194,0.22816025,0.44302848,0.18459088,0.32948905,0.542217,0.345939,0.2881533,0.2927041,0.3015113,0.55797684,0.18872309,0.108773656,0.5499949,0.34840202,0.3666524,0.32159233,0.3174032,0.21639685,0.2689611,0.5134586,0.13834009,0.24499056,0.22170313,0.17349598,1.0,0.47330475,0.19564894,0.4027991,0.2746543,0.4375503,0.13560902,0.11374893,0.3971042,0.27890107,0.3564523,0.14325818,0.19814692,0.23831606,0.4006624,0.21500385,0.32495314,-0.09213201,-0.011455406,0.2839305,0.6900708,0.20371135,0.6419709,0.38082707,0.32537872,0.104188524,0.0455261,0.11422637,0.34266356,0.11456911,0.2637909,0.33738005,0.23090956,0.078335635,0.4348683,0.41021055,0.02060799,0.2248267,0.18113428,0.30985194,0.62876576,0.5071176,0.116629295,0.39405462,0.38369542,0.058825236,0.19106144,0.38693988,0.11755928,0.39314875,0.23683396,0.0066436804,0.5629853,0.34068754,0.35060516,0.49666274,0.28315967,0.35063758,0.03588091
put,0.089057215,0.3648367,0.08272519,0.2260668,0.5895515,0.23155202,0.17593893,0.29336396,0.15146165,0.16796696,0.11499943,0.19461498,0.28976014,0.45232704,0.03373528,0.51611406,0.23866148,0.60648113,0.193025,0.17878133,0.17640397,0.6123335,0.24906029,0.22639555,0.31566143,0.38014388,0.23012964,0.032500736,0.10502862,0.28376168,0.09598096,0.16560969,0.12551065,0.28894535,0.26562902,0.12329867,0.14533556,0.24980792,-0.014478118,0.30273563,0.3162509,0.4489834,0.24391899,0.39047378,0.15677492,0.12138959,0.048886787,0.18858927,0.50571567,0.1613047,0.57116896,0.23439226,-0.01953342,0.11331956,0.18711074,0.2472964,-0.053768933,0.18739197,0.3844215,0.13881303,0.10402923,0.08606155,0.30081806,0.16773538,0.048803546,0.088153884,0.111271046,0.38080677,0.28447,0.41202512,0.24263851,0.13898301,0.20446803,0.2161758,0.124453194,0.43504557,0.3811324,0.6830996,0.36443415,0.39842045,0.14723064,0.3229344,0.22212085,-0.060294125,0.13101913,0.2840544,0.26101172,0.11677179,0.17825165,0.53806376,0.24143131,0.2535328,-0.03803784,0.32701737,0.26928794,0.11082673,0.3787719,0.36168772,0.25651652,0.6045269,0.384136,0.24488693,0.31117067,0.13936405,0.09413611,0.28872207,0.16793749,0.18134943,0.41678518,0.33091983,0.41308033,0.33618754,0.45629248,0.108306326,0.47214448,0.31581628,0.055468783,0.47330475,1.0,0.24787693,0.34563696,0.07361617,0.5711594,0.19770548,0.21358682,0.33041963,0.2347673,0.3904276,0.0032450845,0.08998054,0.11806018,0.44638115,0.38307235,0.35151407,0.09550754,0.17109935,0.15172538,0.21321924,0.31129658,0.4118784,0.25139675,0.17138898,0.051926132,0.05056515,0.34375128,0.10124118,0.1139806,0.11063459,0.3619141,0.18747032,0.06483998,0.2077167,0.3475302,-0.07375137,0.36695477,0.20868124,0.29036665,0.53313744,0.32494417,0.046059504,0.46144873,0.39020193,0.03352704,0.19771087,0.15363353,0.39000008,0.26334244,0.17356728,0.025766574,0.24430135,0.39241114,0.123698846,0.1919952,0.1298681,0.23362988,0.19200961
trying,0.08999652,0.19310544,0.3903518,0.23111482,0.17392296,0.18556392,0.16466305,0.3047972,0.28701988,0.10411407,0.48388797,0.26376775,0.05459703,0.3198255,0.37680766,0.056417424,0.35780507,0.2350035,0.21553242,0.6453805,0.20572607,0.2583475,0.40442932,0.05195695,0.6541678,0.20057487,0.34632576,0.07430215,0.35896298,0.21098806,0.11031932,0.2525519,0.274592,0.70328856,0.49505943,0.14057252,0.3146681,0.2288906,0.021933412,0.4105047,0.34360152,0.18264563,0.258778,0.35025564,-0.05168434,0.57172585,0.22166993,0.08427817,0.20830101,0.16848387,0.05178711,0.3891104,0.22512463,0.6098643,0.1899889,0.48179477,0.31899473,0.38314256,0.35064095,0.3185914,0.29533815,0.08364485,0.2335878,0.0040697376,0.15610662,0.32539284,-0.031135783,0.40148914,0.30217242,0.024934629,-0.06295541,0.18572952,0.23715746,0.04558817,0.30792898,0.22097933,0.37043026,0.11498042,0.21738663,0.4230295,0.35256866,0.22654785,0.56062335,0.102579415,0.28393647,0.5308634,0.087036476,0.110616885,0.1679627,0.18669271,0.25975168,0.34627306,0.11634819,0.32638144,0.2547737,0.103405505,0.20333998,0.10224097,0.21790093,0.17980154,0.32167086,0.14458479,0.33680212,0.30570897,0.25798017,0.52091134,0.51807034,0.07681251,0.18602888,0.11228605,0.08670496,0.3023496,0.24261025,0.24224195,0.049255326,0.14629008,0.2921965,0.19564894,0.24787693,1.0,0.31626788,0.35858712,0.624043,0.5189974,0.24497639,0.17300414,0.48672074,0.13534512,0.34129444,0.29631874,0.16594635,0.5643641,0.37853825,0.33801168,0.1189012,0.22060403,0.2869905,0.38877317,0.14815754,0.033269238,0.24750566,0.014747523,0.34660983,0.15473832,0.2058931,0.007151374,0.20958844,0.6585169,0.33590847,0.19410421,0.09046477,0.2390545,0.020317726,0.08190269,0.6241208,0.5254696,0.18336672,0.15616357,0.112277016,-0.032196715,0.09042491,0.60307455,0.12148713,0.051285528,-0.017602814,0.3024002,0.28859368,0.45081493,0.18288408,0.2108146,0.17868507,0.14220579,0.43818575,0.5807433,0.08891933,0.19833504
